current_time: 2026-05-15 09:52:25.739295,total_time: 0:03:20.550030, Epoch 10,epoch_time: 23.490s, Loss 9.8328
current_time: 2026-05-15 11:29:15.675071,total_time: 1:40:10.485806, Epoch 400,epoch_time: 9.344s, Loss 7.0751
current_time: 2026-05-15 11:31:38.308832,total_time: 1:42:33.119567, Epoch 410,epoch_time: 20.648s, Loss 6.7391
current_time: 2026-05-15 11:33:52.631877,total_time: 1:44:47.442612, Epoch 420,epoch_time: 11.637s, Loss 6.7418
current_time: 2026-05-15 11:36:42.585736,total_time: 1:47:37.396471, Epoch 430,epoch_time: 21.411s, Loss 6.6708
current_time: 2026-05-15 11:39:20.570999,total_time: 1:50:15.381734, Epoch 440,epoch_time: 18.974s, Loss 7.1579
current_time: 2026-05-15 11:41:30.909482,total_time: 1:52:25.720217, Epoch 450,epoch_time: 17.581s, Loss 7.3036
current_time: 2026-05-15 11:43:16.651909,total_time: 1:54:11.462644, Epoch 460,epoch_time: 16.447s, Loss 7.1263
current_time: 2026-05-15 11:45:41.409456,total_time: 1:56:36.220191, Epoch 470,epoch_time: 19.261s, Loss 7.3003
current_time: 2026-05-15 11:48:12.274892,total_time: 1:59:07.085627, Epoch 480,epoch_time: 20.478s, Loss 7.3478
current_time: 2026-05-15 11:50:16.321711,total_time: 2:01:11.132446, Epoch 490,epoch_time: 3.860s, Loss 7.2454
current_time: 2026-05-15 11:52:10.821459,total_time: 2:03:05.632194, Epoch 500,epoch_time: 11.854s, Loss 7.0727
current_time: 2026-05-15 11:54:30.711703,total_time: 2:05:25.522438, Epoch 510,epoch_time: 15.356s, Loss 7.4406
current_time: 2026-05-15 11:56:47.123497,total_time: 2:07:41.934232, Epoch 520,epoch_time: 16.355s, Loss 7.4213
current_time: 2026-05-15 11:59:16.128886,total_time: 2:10:10.939621, Epoch 530,epoch_time: 12.390s, Loss 7.3845
current_time: 2026-05-15 12:01:07.836586,total_time: 2:12:02.647321, Epoch 540,epoch_time: 8.909s, Loss 6.8129
current_time: 2026-05-15 12:03:03.576126,total_time: 2:13:58.386861, Epoch 550,epoch_time: 15.717s, Loss 7.2726
current_time: 2026-05-15 12:05:13.520256,total_time: 2:16:08.330991, Epoch 560,epoch_time: 18.450s, Loss 7.2564
current_time: 2026-05-15 12:07:21.657801,total_time: 2:18:16.468536, Epoch 570,epoch_time: 9.180s, Loss 7.0171
current_time: 2026-05-15 12:09:20.249831,total_time: 2:20:15.060566, Epoch 580,epoch_time: 15.722s, Loss 7.3822
current_time: 2026-05-15 12:11:02.048825,total_time: 2:21:56.859560, Epoch 590,epoch_time: 9.015s, Loss 6.6826
current_time: 2026-05-15 12:12:42.709837,total_time: 2:23:37.520572, Epoch 600,epoch_time: 6.864s, Loss 7.3314
current_time: 2026-05-15 12:14:51.364511,total_time: 2:25:46.175246, Epoch 610,epoch_time: 5.643s, Loss 7.0281
current_time: 2026-05-15 12:16:56.572642,total_time: 2:27:51.383377, Epoch 620,epoch_time: 7.175s, Loss 7.5820
current_time: 2026-05-15 12:18:50.570341,total_time: 2:29:45.381076, Epoch 630,epoch_time: 13.426s, Loss 7.0758
current_time: 2026-05-15 12:21:00.100284,total_time: 2:31:54.911019, Epoch 640,epoch_time: 13.503s, Loss 7.1547
current_time: 2026-05-15 12:22:36.902908,total_time: 2:33:31.713643, Epoch 650,epoch_time: 12.152s, Loss 7.0429
current_time: 2026-05-15 12:24:51.435588,total_time: 2:35:46.246323, Epoch 660,epoch_time: 21.118s, Loss 7.0406
current_time: 2026-05-15 12:27:07.437484,total_time: 2:38:02.248219, Epoch 670,epoch_time: 8.544s, Loss 6.7861
current_time: 2026-05-15 12:28:57.325938,total_time: 2:39:52.136673, Epoch 680,epoch_time: 6.301s, Loss 7.1241
current_time: 2026-05-15 12:31:00.285269,total_time: 2:41:55.096004, Epoch 690,epoch_time: 16.781s, Loss 7.2631
current_time: 2026-05-15 12:32:57.269952,total_time: 2:43:52.080687, Epoch 700,epoch_time: 9.519s, Loss 7.0386
current_time: 2026-05-15 12:34:53.450867,total_time: 2:45:48.261602, Epoch 710,epoch_time: 6.373s, Loss 7.5719
current_time: 2026-05-15 12:36:54.895823,total_time: 2:47:49.706558, Epoch 720,epoch_time: 6.260s, Loss 7.3820
current_time: 2026-05-15 12:38:43.338681,total_time: 2:49:38.149416, Epoch 730,epoch_time: 11.344s, Loss 7.1161
current_time: 2026-05-15 12:40:35.671636,total_time: 2:51:30.482371, Epoch 740,epoch_time: 14.776s, Loss 6.7845
current_time: 2026-05-15 12:43:09.050663,total_time: 2:54:03.861398, Epoch 750,epoch_time: 9.237s, Loss 7.3864
current_time: 2026-05-15 12:45:07.268794,total_time: 2:56:02.079529, Epoch 760,epoch_time: 6.784s, Loss 6.8625
current_time: 2026-05-15 12:47:09.381013,total_time: 2:58:04.191748, Epoch 770,epoch_time: 10.472s, Loss 7.4237
current_time: 2026-05-15 12:49:12.733318,total_time: 3:00:07.544053, Epoch 780,epoch_time: 12.355s, Loss 7.4625
current_time: 2026-05-15 12:51:12.454789,total_time: 3:02:07.265524, Epoch 790,epoch_time: 15.762s, Loss 6.8645
current_time: 2026-05-15 12:52:49.589188,total_time: 3:03:44.399923, Epoch 800,epoch_time: 9.945s, Loss 7.0536
current_time: 2026-05-15 12:54:38.638621,total_time: 3:05:33.449356, Epoch 810,epoch_time: 9.787s, Loss 6.9407
current_time: 2026-05-15 12:56:26.034793,total_time: 3:07:20.845528, Epoch 820,epoch_time: 10.511s, Loss 6.7174
current_time: 2026-05-15 12:58:31.205851,total_time: 3:09:26.016586, Epoch 830,epoch_time: 15.784s, Loss 7.6768
current_time: 2026-05-15 13:00:17.357391,total_time: 3:11:12.168126, Epoch 840,epoch_time: 14.198s, Loss 7.2329
current_time: 2026-05-15 13:01:56.001123,total_time: 3:12:50.811858, Epoch 850,epoch_time: 5.853s, Loss 7.2031
current_time: 2026-05-15 13:04:03.595931,total_time: 3:14:58.406666, Epoch 860,epoch_time: 14.162s, Loss 6.8808
current_time: 2026-05-15 13:05:57.336047,total_time: 3:16:52.146782, Epoch 870,epoch_time: 9.211s, Loss 6.6769
current_time: 2026-05-15 13:07:50.798921,total_time: 3:18:45.609656, Epoch 880,epoch_time: 7.729s, Loss 7.4809
current_time: 2026-05-15 13:09:41.826971,total_time: 3:20:36.637706, Epoch 890,epoch_time: 10.576s, Loss 7.0823
current_time: 2026-05-15 13:11:38.034037,total_time: 3:22:32.844772, Epoch 900,epoch_time: 15.345s, Loss 6.9873
current_time: 2026-05-15 13:13:49.920067,total_time: 3:24:44.730802, Epoch 910,epoch_time: 8.555s, Loss 7.0949
current_time: 2026-05-15 13:15:52.726426,total_time: 3:26:47.537161, Epoch 920,epoch_time: 13.639s, Loss 6.7139
current_time: 2026-05-15 13:17:41.756771,total_time: 3:28:36.567506, Epoch 930,epoch_time: 10.673s, Loss 7.4532
current_time: 2026-05-15 13:19:29.457890,total_time: 3:30:24.268625, Epoch 940,epoch_time: 11.072s, Loss 7.5781
current_time: 2026-05-15 13:21:18.468260,total_time: 3:32:13.278995, Epoch 950,epoch_time: 10.855s, Loss 6.6707
current_time: 2026-05-15 13:23:23.537678,total_time: 3:34:18.348413, Epoch 960,epoch_time: 12.388s, Loss 7.2367
current_time: 2026-05-15 13:25:18.952768,total_time: 3:36:13.763503, Epoch 970,epoch_time: 8.278s, Loss 6.8336
current_time: 2026-05-15 13:27:15.329433,total_time: 3:38:10.140168, Epoch 980,epoch_time: 11.513s, Loss 7.3662
current_time: 2026-05-15 13:28:54.201722,total_time: 3:39:49.012457, Epoch 990,epoch_time: 11.327s, Loss 7.5904
current_time: 2026-05-15 13:30:46.485329,total_time: 3:41:41.296064, Epoch 1000,epoch_time: 12.566s, Loss 6.9963
