current_time: 2026-05-16 06:19:45.814456,total_time: 0:01:35.170546, Epoch 10,epoch_time: 12.300s, Loss 8.0739
current_time: 2026-05-16 07:10:19.169265,total_time: 0:52:08.525355, Epoch 280,epoch_time: 11.103s, Loss 7.7652
current_time: 2026-05-16 07:12:00.479775,total_time: 0:53:49.835865, Epoch 290,epoch_time: 12.393s, Loss 7.9494
current_time: 2026-05-16 07:13:42.540906,total_time: 0:55:31.896996, Epoch 300,epoch_time: 7.177s, Loss 7.3641
current_time: 2026-05-16 07:15:37.658066,total_time: 0:57:27.014156, Epoch 310,epoch_time: 11.930s, Loss 7.5279
current_time: 2026-05-16 07:17:25.932472,total_time: 0:59:15.288562, Epoch 320,epoch_time: 10.290s, Loss 7.2605
current_time: 2026-05-16 07:19:05.713273,total_time: 1:00:55.069363, Epoch 330,epoch_time: 9.600s, Loss 7.8369
current_time: 2026-05-16 07:20:56.290585,total_time: 1:02:45.646675, Epoch 340,epoch_time: 9.642s, Loss 7.4222
current_time: 2026-05-16 07:22:32.736311,total_time: 1:04:22.092401, Epoch 350,epoch_time: 6.677s, Loss 7.7575
current_time: 2026-05-16 07:24:28.330773,total_time: 1:06:17.686863, Epoch 360,epoch_time: 6.776s, Loss 7.7070
current_time: 2026-05-16 07:26:13.499540,total_time: 1:08:02.855630, Epoch 370,epoch_time: 8.796s, Loss 7.1292
current_time: 2026-05-16 07:27:49.386519,total_time: 1:09:38.742609, Epoch 380,epoch_time: 6.071s, Loss 7.2222
current_time: 2026-05-16 07:29:45.550195,total_time: 1:11:34.906285, Epoch 390,epoch_time: 9.631s, Loss 8.1578
current_time: 2026-05-16 07:31:46.450956,total_time: 1:13:35.807046, Epoch 400,epoch_time: 11.319s, Loss 7.1492
current_time: 2026-05-16 07:33:41.443510,total_time: 1:15:30.799600, Epoch 410,epoch_time: 13.770s, Loss 6.9036
current_time: 2026-05-16 07:35:19.433116,total_time: 1:17:08.789206, Epoch 420,epoch_time: 9.068s, Loss 6.9860
current_time: 2026-05-16 07:37:07.544645,total_time: 1:18:56.900735, Epoch 430,epoch_time: 10.442s, Loss 7.7000
current_time: 2026-05-16 07:38:29.773803,total_time: 1:20:19.129893, Epoch 440,epoch_time: 7.057s, Loss 7.3762
current_time: 2026-05-16 07:40:17.382263,total_time: 1:22:06.738353, Epoch 450,epoch_time: 5.766s, Loss 7.4879
current_time: 2026-05-16 07:42:08.875404,total_time: 1:23:58.231494, Epoch 460,epoch_time: 10.407s, Loss 7.3397
current_time: 2026-05-16 07:43:56.364016,total_time: 1:25:45.720106, Epoch 470,epoch_time: 8.253s, Loss 7.8459
current_time: 2026-05-16 07:45:29.585501,total_time: 1:27:18.941591, Epoch 480,epoch_time: 16.044s, Loss 7.4327
current_time: 2026-05-16 07:47:02.767716,total_time: 1:28:52.123806, Epoch 490,epoch_time: 6.889s, Loss 7.3937
current_time: 2026-05-16 07:48:34.042457,total_time: 1:30:23.398547, Epoch 500,epoch_time: 4.053s, Loss 7.9520
current_time: 2026-05-16 07:50:28.052460,total_time: 1:32:17.408550, Epoch 510,epoch_time: 6.443s, Loss 7.8086
current_time: 2026-05-16 07:52:14.623847,total_time: 1:34:03.979937, Epoch 520,epoch_time: 7.820s, Loss 7.7657
current_time: 2026-05-16 07:53:59.351547,total_time: 1:35:48.707637, Epoch 530,epoch_time: 11.919s, Loss 7.0641
current_time: 2026-05-16 07:56:02.503131,total_time: 1:37:51.859221, Epoch 540,epoch_time: 13.249s, Loss 7.5146
current_time: 2026-05-16 07:57:51.186396,total_time: 1:39:40.542486, Epoch 550,epoch_time: 12.486s, Loss 7.8045
current_time: 2026-05-16 07:59:46.578838,total_time: 1:41:35.934928, Epoch 560,epoch_time: 13.427s, Loss 7.5582
current_time: 2026-05-16 08:01:27.618970,total_time: 1:43:16.975060, Epoch 570,epoch_time: 7.830s, Loss 7.7048
current_time: 2026-05-16 08:03:18.129345,total_time: 1:45:07.485435, Epoch 580,epoch_time: 7.509s, Loss 7.5513
current_time: 2026-05-16 08:04:56.151994,total_time: 1:46:45.508084, Epoch 590,epoch_time: 7.185s, Loss 7.8364
current_time: 2026-05-16 08:06:37.617424,total_time: 1:48:26.973514, Epoch 600,epoch_time: 10.409s, Loss 7.9345
current_time: 2026-05-16 08:08:47.346324,total_time: 1:50:36.702414, Epoch 610,epoch_time: 8.536s, Loss 7.4312
current_time: 2026-05-16 08:10:36.130063,total_time: 1:52:25.486153, Epoch 620,epoch_time: 7.130s, Loss 7.3855
current_time: 2026-05-16 08:12:10.968955,total_time: 1:54:00.325045, Epoch 630,epoch_time: 7.008s, Loss 7.7575
current_time: 2026-05-16 08:14:21.785304,total_time: 1:56:11.141394, Epoch 640,epoch_time: 5.712s, Loss 7.8613
current_time: 2026-05-16 08:16:20.938957,total_time: 1:58:10.295047, Epoch 650,epoch_time: 9.482s, Loss 8.0545
current_time: 2026-05-16 08:18:25.786911,total_time: 2:00:15.143001, Epoch 660,epoch_time: 10.238s, Loss 7.3158
current_time: 2026-05-16 08:20:15.491145,total_time: 2:02:04.847235, Epoch 670,epoch_time: 7.865s, Loss 7.9852
current_time: 2026-05-16 08:22:10.179004,total_time: 2:03:59.535094, Epoch 680,epoch_time: 12.433s, Loss 7.4764
current_time: 2026-05-16 08:24:03.662225,total_time: 2:05:53.018315, Epoch 690,epoch_time: 11.048s, Loss 7.7132
current_time: 2026-05-16 08:25:53.985652,total_time: 2:07:43.341742, Epoch 700,epoch_time: 13.379s, Loss 7.5045
current_time: 2026-05-16 08:27:15.312735,total_time: 2:09:04.668825, Epoch 710,epoch_time: 7.753s, Loss 7.2283
current_time: 2026-05-16 08:28:51.970177,total_time: 2:10:41.326267, Epoch 720,epoch_time: 14.623s, Loss 7.6636
current_time: 2026-05-16 08:30:32.385699,total_time: 2:12:21.741789, Epoch 730,epoch_time: 10.687s, Loss 7.0240
current_time: 2026-05-16 08:32:16.962752,total_time: 2:14:06.318842, Epoch 740,epoch_time: 8.253s, Loss 7.2811
current_time: 2026-05-16 08:34:11.065922,total_time: 2:16:00.422012, Epoch 750,epoch_time: 12.346s, Loss 7.6307
current_time: 2026-05-16 08:35:42.318135,total_time: 2:17:31.674225, Epoch 760,epoch_time: 12.379s, Loss 6.6916
current_time: 2026-05-16 08:37:40.087884,total_time: 2:19:29.443974, Epoch 770,epoch_time: 11.061s, Loss 7.4234
current_time: 2026-05-16 08:39:05.025090,total_time: 2:20:54.381180, Epoch 780,epoch_time: 6.622s, Loss 7.1774
current_time: 2026-05-16 08:40:41.191150,total_time: 2:22:30.547240, Epoch 790,epoch_time: 7.171s, Loss 6.9390
current_time: 2026-05-16 08:41:56.565650,total_time: 2:23:45.921740, Epoch 800,epoch_time: 8.444s, Loss 6.6191
current_time: 2026-05-16 08:43:39.900829,total_time: 2:25:29.256919, Epoch 810,epoch_time: 16.911s, Loss 7.5322
current_time: 2026-05-16 08:45:10.109921,total_time: 2:26:59.466011, Epoch 820,epoch_time: 4.971s, Loss 7.5004
current_time: 2026-05-16 08:46:28.617173,total_time: 2:28:17.973263, Epoch 830,epoch_time: 8.802s, Loss 6.9283
current_time: 2026-05-16 08:47:47.798099,total_time: 2:29:37.154189, Epoch 840,epoch_time: 3.237s, Loss 7.1596
current_time: 2026-05-16 08:49:09.100665,total_time: 2:30:58.456755, Epoch 850,epoch_time: 11.507s, Loss 7.4104
current_time: 2026-05-16 08:50:43.542831,total_time: 2:32:32.898921, Epoch 860,epoch_time: 7.961s, Loss 7.7054
current_time: 2026-05-16 08:52:10.528349,total_time: 2:33:59.884439, Epoch 870,epoch_time: 3.729s, Loss 7.0178
current_time: 2026-05-16 08:53:32.764669,total_time: 2:35:22.120759, Epoch 880,epoch_time: 9.452s, Loss 6.8879
current_time: 2026-05-16 08:54:59.996244,total_time: 2:36:49.352334, Epoch 890,epoch_time: 5.857s, Loss 6.4251
current_time: 2026-05-16 08:56:35.234968,total_time: 2:38:24.591058, Epoch 900,epoch_time: 11.348s, Loss 8.3120
current_time: 2026-05-16 08:58:29.056953,total_time: 2:40:18.413043, Epoch 910,epoch_time: 10.067s, Loss 7.3126
current_time: 2026-05-16 09:00:12.601064,total_time: 2:42:01.957154, Epoch 920,epoch_time: 7.569s, Loss 7.4119
current_time: 2026-05-16 09:01:51.631667,total_time: 2:43:40.987757, Epoch 930,epoch_time: 5.517s, Loss 7.4117
current_time: 2026-05-16 09:03:14.824107,total_time: 2:45:04.180197, Epoch 940,epoch_time: 6.203s, Loss 7.7097
current_time: 2026-05-16 09:04:43.672001,total_time: 2:46:33.028091, Epoch 950,epoch_time: 6.488s, Loss 6.8343
current_time: 2026-05-16 09:06:08.667342,total_time: 2:47:58.023432, Epoch 960,epoch_time: 5.244s, Loss 6.8849
current_time: 2026-05-16 09:07:37.079064,total_time: 2:49:26.435154, Epoch 970,epoch_time: 12.199s, Loss 7.4957
current_time: 2026-05-16 09:09:17.235634,total_time: 2:51:06.591724, Epoch 980,epoch_time: 14.139s, Loss 6.7952
current_time: 2026-05-16 09:10:51.693355,total_time: 2:52:41.049445, Epoch 990,epoch_time: 11.026s, Loss 7.5453
current_time: 2026-05-16 09:14:38.035549,total_time: 0:02:22.853787, Epoch 10,epoch_time: 10.116s, Loss 9.5294
current_time: 2026-05-16 09:16:49.929123,total_time: 0:04:34.747361, Epoch 20,epoch_time: 16.647s, Loss 9.9600
current_time: 2026-05-16 09:19:02.193622,total_time: 0:06:47.011860, Epoch 30,epoch_time: 5.042s, Loss 9.0793
current_time: 2026-05-16 09:21:03.399302,total_time: 0:08:48.217540, Epoch 40,epoch_time: 18.809s, Loss 9.1149
current_time: 2026-05-16 09:23:16.404164,total_time: 0:11:01.222402, Epoch 50,epoch_time: 13.901s, Loss 8.9280
current_time: 2026-05-16 09:25:46.357806,total_time: 0:13:31.176044, Epoch 60,epoch_time: 19.606s, Loss 8.4797
current_time: 2026-05-16 09:27:52.305930,total_time: 0:15:37.124168, Epoch 70,epoch_time: 12.454s, Loss 9.6677
current_time: 2026-05-16 09:30:03.802137,total_time: 0:17:48.620375, Epoch 80,epoch_time: 11.349s, Loss 10.0080
current_time: 2026-05-16 09:32:08.465868,total_time: 0:19:53.284106, Epoch 90,epoch_time: 16.323s, Loss 9.2990
current_time: 2026-05-16 09:34:34.348300,total_time: 0:22:19.166538, Epoch 100,epoch_time: 6.215s, Loss 9.0309
current_time: 2026-05-16 09:37:31.705121,total_time: 0:25:16.523359, Epoch 110,epoch_time: 23.947s, Loss 9.3292
current_time: 2026-05-16 09:40:07.429309,total_time: 0:27:52.247547, Epoch 120,epoch_time: 15.151s, Loss 9.3086
current_time: 2026-05-16 09:42:32.689183,total_time: 0:30:17.507421, Epoch 130,epoch_time: 24.567s, Loss 8.6291
current_time: 2026-05-16 09:44:49.450828,total_time: 0:32:34.269066, Epoch 140,epoch_time: 14.211s, Loss 9.4055
current_time: 2026-05-16 09:46:44.001564,total_time: 0:34:28.819802, Epoch 150,epoch_time: 5.027s, Loss 9.8254
current_time: 2026-05-16 09:48:56.291126,total_time: 0:36:41.109364, Epoch 160,epoch_time: 12.265s, Loss 9.0497
current_time: 2026-05-16 09:51:31.989084,total_time: 0:39:16.807322, Epoch 170,epoch_time: 10.246s, Loss 9.2296
current_time: 2026-05-16 09:53:35.826291,total_time: 0:41:20.644529, Epoch 180,epoch_time: 26.936s, Loss 9.2870
current_time: 2026-05-16 09:56:01.191323,total_time: 0:43:46.009561, Epoch 190,epoch_time: 16.664s, Loss 10.2499
current_time: 2026-05-16 09:58:16.563906,total_time: 0:46:01.382144, Epoch 200,epoch_time: 8.631s, Loss 9.2562
