current_time: 2026-05-16 12:12:22.542150,total_time: 0:02:01.084293, Epoch 10,epoch_time: 9.926s, Loss 9.4072
current_time: 2026-05-16 13:29:53.269786,total_time: 0:01:22.695157, Epoch 10,epoch_time: 7.520s, Loss 8.1274
current_time: 2026-05-16 13:31:13.796980,total_time: 0:02:43.222351, Epoch 20,epoch_time: 20.956s, Loss 9.1734
current_time: 2026-05-16 13:33:07.776661,total_time: 0:04:37.202032, Epoch 30,epoch_time: 15.512s, Loss 9.6278
current_time: 2026-05-16 13:34:27.952798,total_time: 0:05:57.378169, Epoch 40,epoch_time: 9.451s, Loss 8.8469
current_time: 2026-05-16 13:36:22.839893,total_time: 0:07:52.265264, Epoch 50,epoch_time: 6.527s, Loss 7.8238
current_time: 2026-05-16 13:38:23.699781,total_time: 0:09:53.125152, Epoch 60,epoch_time: 8.051s, Loss 7.4374
current_time: 2026-05-16 13:40:23.574576,total_time: 0:11:52.999947, Epoch 70,epoch_time: 11.895s, Loss 7.4942
current_time: 2026-05-16 13:42:17.703077,total_time: 0:13:47.128448, Epoch 80,epoch_time: 14.317s, Loss 7.0851
current_time: 2026-05-16 13:45:01.490732,total_time: 0:16:30.916103, Epoch 90,epoch_time: 22.163s, Loss 7.7421
current_time: 2026-05-16 13:47:31.535190,total_time: 0:19:00.960561, Epoch 100,epoch_time: 13.021s, Loss 7.1533
current_time: 2026-05-16 13:49:59.884353,total_time: 0:21:29.309724, Epoch 110,epoch_time: 13.933s, Loss 7.2333
current_time: 2026-05-16 13:52:24.442053,total_time: 0:23:53.867424, Epoch 120,epoch_time: 17.420s, Loss 7.2957
current_time: 2026-05-16 13:55:18.074250,total_time: 0:26:47.499621, Epoch 130,epoch_time: 33.975s, Loss 7.8122
current_time: 2026-05-16 13:57:42.805689,total_time: 0:29:12.231060, Epoch 140,epoch_time: 12.795s, Loss 6.4027
current_time: 2026-05-16 14:00:19.351043,total_time: 0:31:48.776414, Epoch 150,epoch_time: 21.415s, Loss 7.2890
current_time: 2026-05-16 17:29:10.961223,total_time: 0:03:19.667452, Epoch 10,epoch_time: 22.654s, Loss 8.0607
current_time: 2026-05-16 17:31:54.618835,total_time: 0:06:03.325064, Epoch 20,epoch_time: 18.342s, Loss 10.4941
current_time: 2026-05-16 17:35:20.834907,total_time: 0:09:29.541136, Epoch 30,epoch_time: 22.581s, Loss 9.6901
current_time: 2026-05-16 17:38:25.061515,total_time: 0:12:33.767744, Epoch 40,epoch_time: 21.753s, Loss 8.1509
current_time: 2026-05-16 17:42:06.144962,total_time: 0:16:14.851191, Epoch 50,epoch_time: 16.362s, Loss 8.9037
current_time: 2026-05-16 17:44:51.394822,total_time: 0:19:00.101051, Epoch 60,epoch_time: 10.720s, Loss 8.4512
current_time: 2026-05-16 17:48:31.264902,total_time: 0:22:39.971131, Epoch 70,epoch_time: 24.346s, Loss 8.2205
current_time: 2026-05-16 17:52:08.574880,total_time: 0:26:17.281109, Epoch 80,epoch_time: 12.960s, Loss 8.0389
current_time: 2026-05-16 17:55:32.489512,total_time: 0:29:41.195741, Epoch 90,epoch_time: 22.932s, Loss 7.1171
current_time: 2026-05-16 17:58:31.244787,total_time: 0:32:39.951016, Epoch 100,epoch_time: 20.772s, Loss 8.3934
current_time: 2026-05-16 18:01:59.287399,total_time: 0:36:07.993628, Epoch 110,epoch_time: 15.862s, Loss 7.5599
current_time: 2026-05-16 18:05:16.840497,total_time: 0:39:25.546726, Epoch 120,epoch_time: 32.432s, Loss 7.0024
current_time: 2026-05-16 18:08:49.311740,total_time: 0:42:58.017969, Epoch 130,epoch_time: 17.890s, Loss 6.9187
current_time: 2026-05-16 18:12:40.844808,total_time: 0:46:49.551037, Epoch 140,epoch_time: 38.087s, Loss 7.6797
current_time: 2026-05-16 18:16:37.915374,total_time: 0:50:46.621603, Epoch 150,epoch_time: 22.039s, Loss 7.0796
current_time: 2026-05-16 18:19:10.575392,total_time: 0:53:19.281621, Epoch 160,epoch_time: 20.238s, Loss 6.9794
current_time: 2026-05-16 18:22:19.636891,total_time: 0:56:28.343120, Epoch 170,epoch_time: 11.297s, Loss 7.1255
current_time: 2026-05-16 18:25:47.545366,total_time: 0:59:56.251595, Epoch 180,epoch_time: 15.159s, Loss 7.0361
current_time: 2026-05-16 18:28:24.834997,total_time: 1:02:33.541226, Epoch 190,epoch_time: 10.803s, Loss 7.2203
current_time: 2026-05-16 18:31:37.901377,total_time: 1:05:46.607606, Epoch 200,epoch_time: 13.561s, Loss 7.2657
current_time: 2026-05-16 18:34:20.936810,total_time: 1:08:29.643039, Epoch 210,epoch_time: 19.442s, Loss 6.7774
current_time: 2026-05-16 18:37:20.563752,total_time: 1:11:29.269981, Epoch 220,epoch_time: 14.958s, Loss 6.4711
current_time: 2026-05-16 18:39:57.734657,total_time: 1:14:06.440886, Epoch 230,epoch_time: 16.374s, Loss 6.8128
current_time: 2026-05-16 18:42:48.081162,total_time: 1:16:56.787391, Epoch 240,epoch_time: 19.012s, Loss 6.2436
current_time: 2026-05-16 18:45:24.565045,total_time: 1:19:33.271274, Epoch 250,epoch_time: 17.440s, Loss 7.0818
current_time: 2026-05-16 18:48:29.704973,total_time: 1:22:38.411202, Epoch 260,epoch_time: 9.054s, Loss 6.8369
current_time: 2026-05-16 18:52:01.012477,total_time: 0:01:54.822761, Epoch 10,epoch_time: 7.772s, Loss 12.5554
current_time: 2026-05-16 18:54:21.331409,total_time: 0:04:15.141693, Epoch 20,epoch_time: 14.977s, Loss 7.9193
current_time: 2026-05-16 18:56:51.426917,total_time: 0:06:45.237201, Epoch 30,epoch_time: 6.467s, Loss 8.2737
current_time: 2026-05-16 18:59:01.599696,total_time: 0:08:55.409980, Epoch 40,epoch_time: 12.244s, Loss 7.6133
current_time: 2026-05-16 19:00:44.346462,total_time: 0:10:38.156746, Epoch 50,epoch_time: 6.946s, Loss 7.7772
current_time: 2026-05-16 19:03:18.711132,total_time: 0:13:12.521416, Epoch 60,epoch_time: 18.575s, Loss 7.9480
current_time: 2026-05-16 19:05:20.180441,total_time: 0:15:13.990725, Epoch 70,epoch_time: 10.327s, Loss 6.5833
current_time: 2026-05-16 19:07:38.639643,total_time: 0:17:32.449927, Epoch 80,epoch_time: 17.003s, Loss 6.2444
current_time: 2026-05-16 19:09:27.539929,total_time: 0:19:21.350213, Epoch 90,epoch_time: 8.720s, Loss 6.8966
current_time: 2026-05-16 19:12:18.600567,total_time: 0:22:12.410851, Epoch 100,epoch_time: 15.748s, Loss 6.2900
current_time: 2026-05-16 19:14:38.721952,total_time: 0:24:32.532236, Epoch 110,epoch_time: 11.159s, Loss 6.7541
current_time: 2026-05-16 19:17:12.029961,total_time: 0:27:05.840245, Epoch 120,epoch_time: 10.211s, Loss 6.4194
current_time: 2026-05-16 19:19:47.210799,total_time: 0:29:41.021083, Epoch 130,epoch_time: 16.091s, Loss 6.3755
current_time: 2026-05-16 19:21:40.569840,total_time: 0:31:34.380124, Epoch 140,epoch_time: 6.415s, Loss 6.2977
current_time: 2026-05-16 19:24:07.136641,total_time: 0:34:00.946925, Epoch 150,epoch_time: 6.614s, Loss 6.4683
current_time: 2026-05-16 19:27:03.876647,total_time: 0:36:57.686931, Epoch 160,epoch_time: 15.097s, Loss 6.6681
current_time: 2026-05-16 19:29:16.649840,total_time: 0:39:10.460124, Epoch 170,epoch_time: 9.158s, Loss 5.7541
current_time: 2026-05-16 19:31:43.135416,total_time: 0:41:36.945700, Epoch 180,epoch_time: 7.835s, Loss 5.6770
current_time: 2026-05-16 19:34:56.040427,total_time: 0:44:49.850711, Epoch 190,epoch_time: 19.630s, Loss 5.1712
current_time: 2026-05-16 19:37:45.111388,total_time: 0:47:38.921672, Epoch 200,epoch_time: 11.337s, Loss 7.0737
current_time: 2026-05-16 19:40:08.201602,total_time: 0:50:02.011886, Epoch 210,epoch_time: 7.689s, Loss 6.1988
current_time: 2026-05-16 19:43:03.422655,total_time: 0:52:57.232939, Epoch 220,epoch_time: 11.126s, Loss 5.7131
current_time: 2026-05-16 19:45:25.390038,total_time: 0:55:19.200322, Epoch 230,epoch_time: 18.310s, Loss 7.4173
current_time: 2026-05-16 19:47:46.488916,total_time: 0:57:40.299200, Epoch 240,epoch_time: 25.349s, Loss 6.0677
current_time: 2026-05-16 19:51:15.139910,total_time: 1:01:08.950194, Epoch 250,epoch_time: 17.081s, Loss 6.2694
current_time: 2026-05-16 19:53:55.412707,total_time: 1:03:49.222991, Epoch 260,epoch_time: 12.152s, Loss 6.0947
current_time: 2026-05-16 19:56:49.955866,total_time: 1:06:43.766150, Epoch 270,epoch_time: 21.006s, Loss 6.1253
current_time: 2026-05-16 20:00:59.525464,total_time: 1:10:53.335748, Epoch 280,epoch_time: 14.989s, Loss 6.1883
current_time: 2026-05-16 20:04:05.840447,total_time: 1:13:59.650731, Epoch 290,epoch_time: 20.360s, Loss 6.9588
current_time: 2026-05-16 20:07:32.122644,total_time: 1:17:25.932928, Epoch 300,epoch_time: 23.748s, Loss 7.5470
current_time: 2026-05-16 20:13:40.961392,total_time: 0:03:14.470102, Epoch 10,epoch_time: 22.899s, Loss 10.5202
current_time: 2026-05-16 20:15:50.927651,total_time: 0:05:24.436361, Epoch 20,epoch_time: 17.917s, Loss 8.7836
current_time: 2026-05-16 20:18:52.220368,total_time: 0:08:25.729078, Epoch 30,epoch_time: 18.376s, Loss 8.2179
current_time: 2026-05-16 20:21:20.430290,total_time: 0:10:53.939000, Epoch 40,epoch_time: 15.750s, Loss 7.4554
current_time: 2026-05-16 20:24:32.609548,total_time: 0:14:06.118258, Epoch 50,epoch_time: 23.989s, Loss 7.6331
current_time: 2026-05-16 20:29:21.705759,total_time: 0:18:55.214469, Epoch 60,epoch_time: 27.582s, Loss 7.9631
current_time: 2026-05-16 20:34:18.762486,total_time: 0:23:52.271196, Epoch 70,epoch_time: 16.318s, Loss 7.5475
current_time: 2026-05-16 20:46:52.252782,total_time: 0:02:35.495680, Epoch 10,epoch_time: 13.746s, Loss 8.4773
current_time: 2026-05-16 20:53:20.311288,total_time: 0:02:09.712916, Epoch 10,epoch_time: 8.746s, Loss 10.2788
current_time: 2026-05-16 20:55:59.766802,total_time: 0:04:49.168430, Epoch 20,epoch_time: 14.600s, Loss 9.2176
current_time: 2026-05-16 20:59:26.378178,total_time: 0:08:15.779806, Epoch 30,epoch_time: 33.204s, Loss 9.7543
current_time: 2026-05-16 21:01:47.290637,total_time: 0:10:36.692265, Epoch 40,epoch_time: 13.138s, Loss 6.7595
current_time: 2026-05-16 21:04:41.917083,total_time: 0:13:31.318711, Epoch 50,epoch_time: 15.519s, Loss 7.0007
current_time: 2026-05-16 21:07:59.046753,total_time: 0:16:48.448381, Epoch 60,epoch_time: 18.059s, Loss 6.9248
current_time: 2026-05-16 21:10:41.779444,total_time: 0:19:31.181072, Epoch 70,epoch_time: 16.974s, Loss 6.6663
current_time: 2026-05-16 21:13:22.345353,total_time: 0:22:11.746981, Epoch 80,epoch_time: 19.192s, Loss 6.8494
current_time: 2026-05-16 21:16:08.807972,total_time: 0:24:58.209600, Epoch 90,epoch_time: 18.632s, Loss 7.2945
current_time: 2026-05-16 21:19:21.478744,total_time: 0:28:10.880372, Epoch 100,epoch_time: 20.922s, Loss 7.0443
current_time: 2026-05-16 21:24:14.492630,total_time: 0:33:03.894258, Epoch 110,epoch_time: 18.657s, Loss 6.9736
current_time: 2026-05-16 21:28:33.864272,total_time: 0:37:23.265900, Epoch 120,epoch_time: 31.779s, Loss 7.0887
current_time: 2026-05-16 21:31:56.753246,total_time: 0:40:46.154874, Epoch 130,epoch_time: 14.781s, Loss 7.5986
current_time: 2026-05-16 21:35:37.540332,total_time: 0:44:26.941960, Epoch 140,epoch_time: 15.209s, Loss 6.4179
current_time: 2026-05-16 21:41:25.792355,total_time: 0:50:15.193983, Epoch 150,epoch_time: 52.064s, Loss 7.2929
current_time: 2026-05-16 21:46:07.815610,total_time: 0:54:57.217238, Epoch 160,epoch_time: 27.935s, Loss 6.3069
current_time: 2026-05-16 21:49:47.492313,total_time: 0:58:36.893941, Epoch 170,epoch_time: 10.832s, Loss 7.5736
