current_time: 2026-05-13 09:26:08.568007,total_time: 0:09:18.704476, Epoch 5,epoch_time: 122.614s, Loss 6.4051
current_time: 2026-05-13 11:30:56.904716,total_time: 2:14:07.041185, Epoch 90,epoch_time: 53.549s, Loss 6.2771
current_time: 2026-05-13 11:37:17.409230,total_time: 2:20:27.545699, Epoch 95,epoch_time: 94.277s, Loss 6.2110
current_time: 2026-05-13 11:43:52.484506,total_time: 2:27:02.620975, Epoch 100,epoch_time: 49.686s, Loss 6.2492
current_time: 2026-05-13 11:48:55.032260,total_time: 2:32:05.168729, Epoch 105,epoch_time: 61.373s, Loss 6.1828
current_time: 2026-05-13 11:54:38.768298,total_time: 2:37:48.904767, Epoch 110,epoch_time: 60.223s, Loss 6.2642
current_time: 2026-05-13 12:00:06.284720,total_time: 2:43:16.421189, Epoch 115,epoch_time: 50.157s, Loss 6.2471
current_time: 2026-05-13 12:06:04.225637,total_time: 2:49:14.362106, Epoch 120,epoch_time: 62.755s, Loss 6.2420
current_time: 2026-05-13 12:11:00.775031,total_time: 2:54:10.911500, Epoch 125,epoch_time: 56.760s, Loss 6.1131
current_time: 2026-05-13 12:15:56.791643,total_time: 2:59:06.928112, Epoch 130,epoch_time: 56.285s, Loss 6.1478
current_time: 2026-05-13 12:21:17.765636,total_time: 3:04:27.902105, Epoch 135,epoch_time: 50.591s, Loss 6.1747
current_time: 2026-05-13 12:26:26.160663,total_time: 3:09:36.297132, Epoch 140,epoch_time: 52.655s, Loss 6.2617
current_time: 2026-05-13 12:31:54.141074,total_time: 3:15:04.277543, Epoch 145,epoch_time: 62.141s, Loss 6.1412
current_time: 2026-05-13 12:37:58.408256,total_time: 3:21:08.544725, Epoch 150,epoch_time: 72.841s, Loss 6.1684
current_time: 2026-05-13 12:43:41.491200,total_time: 3:26:51.627669, Epoch 155,epoch_time: 74.045s, Loss 6.1046
current_time: 2026-05-13 12:49:19.327918,total_time: 3:32:29.464387, Epoch 160,epoch_time: 78.850s, Loss 6.1875
current_time: 2026-05-13 12:55:03.387146,total_time: 3:38:13.523615, Epoch 165,epoch_time: 68.467s, Loss 6.1190
current_time: 2026-05-13 13:00:26.124673,total_time: 3:43:36.261142, Epoch 170,epoch_time: 49.040s, Loss 6.2348
current_time: 2026-05-13 13:05:43.089766,total_time: 3:48:53.226235, Epoch 175,epoch_time: 60.193s, Loss 6.1812
current_time: 2026-05-13 13:11:16.313746,total_time: 3:54:26.450215, Epoch 180,epoch_time: 79.605s, Loss 6.1490
current_time: 2026-05-13 13:16:40.245191,total_time: 3:59:50.381660, Epoch 185,epoch_time: 64.538s, Loss 6.0969
current_time: 2026-05-13 13:22:04.998740,total_time: 4:05:15.135209, Epoch 190,epoch_time: 61.011s, Loss 6.0516
current_time: 2026-05-13 13:27:44.164804,total_time: 4:10:54.301273, Epoch 195,epoch_time: 72.946s, Loss 6.1512
current_time: 2026-05-13 13:33:12.286573,total_time: 4:16:22.423042, Epoch 200,epoch_time: 67.768s, Loss 6.1034
current_time: 2026-05-13 13:38:21.108054,total_time: 4:21:31.244523, Epoch 205,epoch_time: 72.524s, Loss 6.0598
current_time: 2026-05-13 13:44:27.888073,total_time: 4:27:38.024542, Epoch 210,epoch_time: 99.872s, Loss 6.1291
current_time: 2026-05-13 13:52:09.840734,total_time: 4:35:19.977203, Epoch 215,epoch_time: 70.865s, Loss 6.0847
current_time: 2026-05-13 13:58:58.927280,total_time: 4:42:09.063749, Epoch 220,epoch_time: 39.680s, Loss 6.0948
current_time: 2026-05-13 14:05:06.842364,total_time: 4:48:16.978833, Epoch 225,epoch_time: 77.568s, Loss 6.1188
current_time: 2026-05-13 14:14:40.482621,total_time: 4:57:50.619090, Epoch 230,epoch_time: 125.200s, Loss 6.0956
current_time: 2026-05-13 14:23:15.335284,total_time: 5:06:25.471753, Epoch 235,epoch_time: 110.900s, Loss 6.0596
current_time: 2026-05-13 14:30:36.538067,total_time: 5:13:46.674536, Epoch 240,epoch_time: 69.991s, Loss 6.0820
current_time: 2026-05-13 14:38:43.907450,total_time: 5:21:54.043919, Epoch 245,epoch_time: 98.721s, Loss 6.0885
current_time: 2026-05-13 14:44:26.070506,total_time: 5:27:36.206975, Epoch 250,epoch_time: 47.374s, Loss 5.9921
current_time: 2026-05-13 14:50:09.087540,total_time: 5:33:19.224009, Epoch 255,epoch_time: 68.120s, Loss 6.2879
current_time: 2026-05-13 14:55:26.930642,total_time: 5:38:37.067111, Epoch 260,epoch_time: 45.351s, Loss 5.9298
current_time: 2026-05-13 15:00:15.276337,total_time: 5:43:25.412806, Epoch 265,epoch_time: 56.593s, Loss 6.1046
current_time: 2026-05-13 15:05:28.659453,total_time: 5:48:38.795922, Epoch 270,epoch_time: 66.235s, Loss 6.0506
current_time: 2026-05-13 15:11:31.140315,total_time: 5:54:41.276784, Epoch 275,epoch_time: 84.370s, Loss 6.0834
current_time: 2026-05-13 15:15:54.573175,total_time: 5:59:04.709644, Epoch 280,epoch_time: 51.441s, Loss 6.0502
current_time: 2026-05-13 15:20:55.019431,total_time: 6:04:05.155900, Epoch 285,epoch_time: 64.409s, Loss 6.0287
current_time: 2026-05-13 15:25:50.730894,total_time: 6:09:00.867363, Epoch 290,epoch_time: 77.250s, Loss 5.9820
current_time: 2026-05-13 15:30:28.540977,total_time: 6:13:38.677446, Epoch 295,epoch_time: 65.316s, Loss 6.1151
current_time: 2026-05-13 15:36:04.605467,total_time: 6:19:14.741936, Epoch 300,epoch_time: 69.178s, Loss 6.1626
current_time: 2026-05-13 15:41:09.759609,total_time: 6:24:19.896078, Epoch 305,epoch_time: 71.544s, Loss 6.0943
current_time: 2026-05-13 15:46:15.327738,total_time: 6:29:25.464207, Epoch 310,epoch_time: 27.692s, Loss 6.0674
current_time: 2026-05-13 15:51:08.894316,total_time: 6:34:19.030785, Epoch 315,epoch_time: 61.087s, Loss 5.9955
current_time: 2026-05-13 15:56:12.599293,total_time: 6:39:22.735762, Epoch 320,epoch_time: 56.315s, Loss 6.0462
current_time: 2026-05-13 16:02:36.818411,total_time: 6:45:46.954880, Epoch 325,epoch_time: 65.225s, Loss 5.9930
current_time: 2026-05-13 16:07:55.028418,total_time: 6:51:05.164887, Epoch 330,epoch_time: 48.475s, Loss 6.0383
current_time: 2026-05-13 16:12:43.153880,total_time: 6:55:53.290349, Epoch 335,epoch_time: 56.455s, Loss 6.0121
current_time: 2026-05-13 16:17:31.752550,total_time: 7:00:41.889019, Epoch 340,epoch_time: 70.061s, Loss 6.0534
current_time: 2026-05-13 16:21:53.033828,total_time: 7:05:03.170297, Epoch 345,epoch_time: 36.967s, Loss 6.0457
current_time: 2026-05-13 16:26:17.659438,total_time: 7:09:27.795907, Epoch 350,epoch_time: 59.014s, Loss 6.0635
current_time: 2026-05-13 16:33:12.711117,total_time: 7:16:22.847586, Epoch 355,epoch_time: 113.808s, Loss 6.0861
current_time: 2026-05-13 16:40:38.511592,total_time: 7:23:48.648061, Epoch 360,epoch_time: 61.321s, Loss 6.0773
current_time: 2026-05-13 16:46:07.339572,total_time: 7:29:17.476041, Epoch 365,epoch_time: 117.374s, Loss 5.9811
